  Transition         Wavelength            Matrix el.           Br. ratio       Tran. rate        Wavelength       Unc   Unc %   Matrix el.     Unc   Unc %     Br. ratio     Unc    Unc %  Tran. rate    Unc     Unc %
 8p1/2   5d3/2      892.0942(1)            0.630(50)               0.213(27)    5.67(91)E+05         892.0942     0.0001   0.00      0.630      0.050    8.00          0.213         0.027   12.83  5.6702E+05  9.1E+04   15.99
 8p1/2   6d3/2      3205.113(1)             5.01(16)               0.291(17)    7.73(50)E+05         3205.113      0.001   0.00       5.01       0.16    3.26          0.291         0.017    5.97  7.7343E+05  5.0E+04    6.51
 9p1/2   6s1/2      361.8338              0.0429(89)               0.027(11)    3.9(16)E+04          361.8338     0.0000   0.00     0.0429     0.0089   20.62          0.027         0.011   40.20  3.9382E+04  1.6E+04   41.25
 9p1/2   7s1/2     1098.7239(4)           0.3485(35)              0.0645(22)    9.28(19)E+04        1098.7239     0.0004   0.00     0.3485     0.0035    1.00         0.0645        0.0022    3.36  9.2761E+04  1.9E+03    2.00
 9p1/2   8s1/2     3012.1868(5)            1.724(39)              0.0766(38)    1.102(50)E+05       3012.1868     0.0005   0.00      1.724      0.039    2.25         0.0766        0.0038    4.99  1.1023E+05  5.0E+03    4.50
 9p1/2   9s1/2      13767.77(1)           27.102(81)              0.1982(56)    2.851(17)E+05        13767.77       0.01   0.00     27.102      0.081    0.30         0.1982        0.0056    2.83  2.8512E+05  1.7E+03    0.59
 9p1/2   5d3/2      761.1659(1)            0.338(21)               0.183(19)    2.63(32)E+05         761.1659     0.0001   0.00      0.338      0.021    6.14          0.183         0.019   10.18  2.6269E+05  3.2E+04   12.28
 9p1/2   6d3/2     1980.9137(4)            1.561(23)              0.2206(78)    3.174(93)E+05       1980.9137     0.0004   0.00      1.561      0.023    1.47         0.2206        0.0078    3.56  3.1742E+05  9.3E+03    2.94
 9p1/2   7d3/2      6292.623(3)             9.02(19)              0.2301(96)    3.31(14)E+05         6292.623      0.003   0.00       9.02       0.19    2.11         0.2301        0.0096    4.17  3.3110E+05  1.4E+04    4.21
10p1/2   6s1/2      348.1068              0.0248(67)              0.0167(89)    1.47(80)E+04         348.1068     0.0000   0.00     0.0248     0.0067   27.20         0.0167        0.0089   53.55  1.4737E+04  8.0E+03   54.40
10p1/2   7s1/2      981.2307(3)           0.1908(19)              0.0442(14)    3.905(78)E+04        981.2307     0.0003   0.00     0.1908     0.0019    1.00         0.0442        0.0014    3.23  3.9054E+04  7.8E+02    2.00
10p1/2   8s1/2     2267.7470(3)            0.665(14)              0.0434(21)    3.84(17)E+04        2267.7470     0.0003   0.00      0.665      0.014    2.17         0.0434        0.0021    4.90  3.8363E+04  1.7E+03    4.34
10p1/2   9s1/2      5506.154(2)            2.735(54)              0.0513(23)    4.54(18)E+04         5506.154      0.002   0.00      2.735      0.054    1.96         0.0513        0.0023    4.54  4.5402E+04  1.8E+03    3.93
10p1/2  10s1/2      23442.06(4)            38.31(10)              0.1306(35)    1.1544(62)E+05       23442.06       0.04   0.00      38.31       0.10    0.27         0.1306        0.0035    2.65  1.1544E+05  6.2E+02    0.54
10p1/2   5d3/2      702.8614(1)            0.224(12)               0.165(15)    1.46(16)E+05         702.8614     0.0001   0.00      0.224      0.012    5.51          0.165         0.015    9.38  1.4594E+05  1.6E+04   11.01
10p1/2   6d3/2     1629.1975(3)            0.850(16)              0.1912(75)    1.691(63)E+05       1629.1975     0.0003   0.00      0.850      0.016    1.86         0.1912        0.0075    3.92  1.6907E+05  6.3E+03    3.72
10p1/2   7d3/2      3732.767(1)            2.860(78)              0.1802(92)    1.593(87)E+05        3732.767      0.001   0.00      2.860      0.078    2.74         0.1802        0.0092    5.10  1.5931E+05  8.7E+03    5.48
10p1/2   8d3/2     10922.130(8)            14.20(42)              0.1774(96)    1.569(93)E+05       10922.130      0.008   0.00      14.20       0.42    2.97         0.1774        0.0096    5.43  1.5688E+05  9.3E+03    5.93
11p1/2   6s1/2      340.0965              0.0162(54)              0.0115(75)    6.8(45)E+03          340.0965     0.0000   0.00     0.0162     0.0054   33.13         0.0115        0.0075   65.54  6.7682E+03  4.5E+03   66.26
11p1/2   7s1/2      920.1414(3)           0.1247(13)              0.0344(11)    2.021(43)E+04        920.1414     0.0003   0.00     0.1247     0.0013    1.05         0.0344        0.0011    3.18  2.0214E+04  4.3E+02    2.11
11p1/2   8s1/2     1966.0759              0.3769(81)              0.0322(16)    1.894(81)E+04       1966.0759     0.0000   0.00     0.3769     0.0081    2.14         0.0322        0.0016    4.81  1.8936E+04  8.1E+02    4.28
11p1/2   9s1/2     4011.6170(8)            1.068(20)              0.0305(13)    1.791(66)E+04       4011.6170     0.0008   0.00      1.068      0.020    1.85         0.0305        0.0013    4.33  1.7912E+04  6.6E+02    3.69
11p1/2  10s1/2      9064.586(4)            3.951(71)              0.0361(15)    2.124(77)E+04        9064.586      0.004   0.00      3.951      0.071    1.81         0.0361        0.0015    4.26  2.1238E+04  7.7E+02    3.62
11p1/2  11s1/2      36806.23(3)            51.42(13)              0.0914(23)    5.372(27)E+04        36806.23       0.03   0.00      51.42       0.13    0.25         0.0914        0.0023    2.49  5.3722E+04  2.7E+02    0.50
11p1/2   5d3/2      670.9533              0.1640(85)               0.153(14)    9.02(94)E+04         670.9533     0.0000   0.00     0.1640     0.0085    5.21          0.153         0.014    9.02  9.0161E+04  9.4E+03   10.43
11p1/2   6d3/2     1467.4371(2)            0.564(11)              0.1737(70)    1.021(41)E+05       1467.4371     0.0002   0.00      0.564      0.011    1.99         0.1737        0.0070    4.05  1.0209E+05  4.1E+03    3.99
11p1/2   7d3/2     2980.1028(5)            1.554(43)              0.1572(82)    9.24(51)E+04        2980.1028     0.0005   0.00      1.554      0.043    2.78         0.1572        0.0082    5.22  9.2392E+04  5.1E+03    5.57
11p1/2   8d3/2      6280.685(2)             4.51(13)              0.1416(79)    8.32(50)E+04         6280.685      0.002   0.00       4.51       0.13    2.98         0.1416        0.0079    5.61  8.3207E+04  5.0E+03    5.96
11p1/2   9d3/2      17399.14(2)            20.54(68)              0.1381(85)    8.12(54)E+04         17399.14       0.02   0.00      20.54       0.68    3.32         0.1381        0.0085    6.16  8.1157E+04  5.4E+03    6.64
12p1/2   6s1/2      334.9811              0.0115(44)              0.0087(66)    3.6(27)E+03          334.9811     0.0000   0.00     0.0115     0.0044   38.32         0.0087        0.0066   76.00  3.5837E+03  2.7E+03   76.63
12p1/2   7s1/2      883.6340(2)          0.09000(96)             0.02891(89)    1.189(25)E+04        883.6340     0.0002   0.00    0.09000    0.00096    1.07        0.02891       0.00089    3.09  1.1894E+04  2.5E+02    2.13
12p1/2   8s1/2     1806.5927              0.2495(61)              0.0260(14)    1.070(52)E+04       1806.5927     0.0000   0.00     0.2495     0.0061    2.43         0.0260        0.0014    5.26  1.0699E+04  5.2E+02    4.86
12p1/2   9s1/2     3399.3154(6)            0.600(10)             0.02255(93)    9.28(32)E+03        3399.3154     0.0006   0.00      0.600      0.010    1.74        0.02255       0.00093    4.11  9.2772E+03  3.2E+02    3.48
12p1/2  10s1/2      6442.457(2)            1.553(26)             0.02221(89)    9.14(31)E+03         6442.457      0.002   0.00      1.553      0.026    1.67        0.02221       0.00089    4.00  9.1364E+03  3.1E+02    3.34
12p1/2  11s1/2     13875.370(4)            5.374(92)              0.0266(11)    1.095(37)E+04       13875.370      0.004   0.00      5.374      0.092    1.71         0.0266        0.0011    4.05  1.0953E+04  3.7E+02    3.42
12p1/2  12s1/2      54457.87(7)            66.43(16)              0.0673(16)    2.768(13)E+04        54457.87       0.07   0.00      66.43       0.16    0.23         0.0673        0.0016    2.34  2.7680E+04  1.3E+02    0.47
12p1/2   5d3/2      651.3311              0.1278(65)               0.145(13)    5.98(61)E+04         651.3311     0.0000   0.00     0.1278     0.0065    5.06          0.145         0.013    8.82  5.9842E+04  6.1E+03   10.11
12p1/2   6d3/2     1376.7258(2)           0.4148(85)              0.1624(66)    6.68(27)E+04        1376.7258     0.0002   0.00     0.4148     0.0085    2.06         0.1624        0.0066    4.09  6.6804E+04  2.7E+03    4.11
12p1/2   7d3/2     2628.3991(4)            1.029(29)              0.1436(75)    5.91(33)E+04        2628.3991     0.0004   0.00      1.029      0.029    2.79         0.1436        0.0075    5.24  5.9102E+04  3.3E+03    5.58
12p1/2   8d3/2      4899.099(1)            2.439(70)              0.1246(69)    5.13(30)E+04         4899.099      0.001   0.00      2.439      0.070    2.89         0.1246        0.0069    5.51  5.1263E+04  3.0E+03    5.78
12p1/2   9d3/2      9768.015(5)             6.51(20)              0.1120(65)    4.61(28)E+04         9768.015      0.005   0.00       6.51       0.20    3.00         0.1120        0.0065    5.77  4.6069E+04  2.8E+03    6.01
12p1/2  10d3/2      26031.93(3)            28.03(98)              0.1097(72)    4.51(31)E+04         26031.93       0.03   0.00      28.03       0.98    3.48         0.1097        0.0072    6.57  4.5135E+04  3.1E+03    6.96
13p1/2   6s1/2      331.5027              0.0087(37)              0.0070(60)    2.1(18)E+03          331.5027     0.0000   0.00     0.0087     0.0037   42.77         0.0070        0.0060   84.96  2.1042E+03  1.8E+03   85.53
13p1/2   7s1/2      859.8349(2)          0.06921(73)             0.02547(76)    7.63(16)E+03         859.8349     0.0002   0.00    0.06921    0.00073    1.06        0.02547       0.00076    3.00  7.6337E+03  1.6E+02    2.12
13p1/2   8s1/2     1709.8346              0.1819(48)              0.0224(12)    6.70(35)E+03        1709.8346     0.0000   0.00     0.1819     0.0048    2.62         0.0224        0.0012    5.57  6.7038E+03  3.5E+02    5.25
13p1/2   9s1/2     3072.1914(5)            0.403(10)              0.0190(10)    5.68(28)E+03        3072.1914     0.0005   0.00      0.403      0.010    2.48         0.0190        0.0010    5.33  5.6808E+03  2.8E+02    4.96
13p1/2  10s1/2      5360.667(1)            0.874(14)             0.01675(63)    5.02(16)E+03         5360.667      0.001   0.00      0.874      0.014    1.56        0.01675       0.00063    3.75  5.0196E+03  1.6E+02    3.11
13p1/2  11s1/2      9671.758(2)            2.118(33)             0.01676(63)    5.02(16)E+03         9671.758      0.002   0.00      2.118      0.033    1.56        0.01676       0.00063    3.76  5.0242E+03  1.6E+02    3.13
13p1/2  12s1/2     20126.195(9)             7.00(12)             0.02034(79)    6.09(20)E+03        20126.195      0.009   0.00       7.00       0.12    1.64        0.02034       0.00079    3.88  6.0945E+03  2.0E+02    3.29
13p1/2  13s1/2       76994.2(1)            83.34(18)              0.0514(11)    1.5415(68)E+04        76994.2        0.1   0.00      83.34       0.18    0.22         0.0514        0.0011    2.21  1.5415E+04  6.8E+01    0.44
13p1/2   5d3/2      638.3083              0.1036(51)               0.140(12)    4.18(42)E+04         638.3083     0.0000   0.00     0.1036     0.0051    4.96          0.140         0.012    8.70  4.1847E+04  4.2E+03    9.92
